"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3"
"2093",154,13,0,25,2,7,16,15,15,2,5,162,0,-0.01,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,0,7,6,7,6,7,3,4,2,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,0,5,8,8,7,7,2,5,3,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2094",154,13,0,25,2,7,16,15,15,5,6,163,1,0.39,1,26,2,12,20,20,20,16,12,1,8,10,8,8,7,5,7,5,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,1,9,9,8,9,8,6,8,3,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2095",154,13,0,25,2,7,16,15,15,12,7,164,0,0.66,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,0,8,7,7,,,,6,2,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,0,7,9,9,9,7,5,7,5,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2096",154,13,0,25,2,7,16,15,15,4,8,165,0,0.46,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,0,10,8,8,8,10,3,5,2,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,0,7,9,7,5,5,4,5,3,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2097",154,13,0,25,2,7,16,15,15,14,9,166,1,0.52,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,1,7,7,7,7,,,7,5,1,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,1,9,9,9,9,9,7,8,5,1,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2098",154,13,0,25,2,7,16,15,15,6,10,167,0,0.71,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,1,5,7,7,6,6,6,6,5,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,0,8,8,8,8,8,8,8,3,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2099",154,13,0,25,2,7,16,15,15,1,11,168,0,0.48,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,1,8,8,8,8,8,8,9,9,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,0,5,9,7,5,7,5,5,5,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2100",154,13,0,25,2,7,16,15,15,11,12,169,1,0.6,1,28,2,17.78,20,17.78,15.56,15.56,13.33,1,10,9,9,9,9,10,10,9,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,1,9,9,9,9,8,9,8,6,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2101",154,13,0,25,2,7,16,15,15,10,13,170,0,0.25,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,1,6,6,7,5,7,7,6,5,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,0,6,10,10,5,9,6,6,5,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2102",154,13,0,25,2,7,16,15,15,15,14,171,1,0.53,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,9,7,8,8,10,5,8,9,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,1,8,9,9,8,8,8,8,5,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2103",154,13,0,25,2,7,16,15,15,3,15,172,1,0.28,1,27,2,17.78,17.78,22.22,20,15.56,6.67,1,7,8,8,5,6,6,6,5,1,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,1,9,10,10,10,10,8,8,3,1,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2104",154,13,0,25,2,7,16,15,15,16,16,173,1,0.54,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,1,6,7,6,7,6,6,7,4,2,27,"MBA",8,,,,2,8,3,"NYC","22,066",,6,4,1,"finance",7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9,,,,,,1,9,9,10,9,9,7,8,5,0,,16,18,18,18,18,12,8,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,,15.38,17.31,17.31,17.31,17.31,15.38,,,,,,,9,9,9,9,9,9,9,9,9,9,9,,8,9,9,9,9,,,,,
"2105",155,14,0,27,2,7,16,5,5,13,1,158,0,0.24,1,23,2,19.05,19.05,19.05,19.05,9.52,14.29,1,10,9,9,8,7,7,9,6,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,2,6,7,2,7,2,2,5,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2106",155,14,0,27,2,7,16,5,5,14,2,159,0,0.59,1,28,2,15.91,20.45,20.45,20.45,11.36,11.36,1,7,9,8,7,5,,7,4,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,1,4,6,3,6,2,1,3,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2107",155,14,0,27,2,7,16,5,5,3,3,160,0,0.1,0,29,1,16,18,18,18,14,16,0,7,8,8,8,,,6,7,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,7,7,6,7,6,6,6,5,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2108",155,14,0,27,2,7,16,5,5,15,4,161,1,-0.18,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,1,7,8,8,10,7,6,7,6,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,1,8,7,7,8,7,5,7,5,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2109",155,14,0,27,2,7,16,5,5,8,5,162,0,0.25,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,0,6,5,3,4,7,3,4,3,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,2,4,6,4,6,3,3,3,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2110",155,14,0,27,2,7,16,5,5,11,6,163,0,0.54,1,26,2,12,20,20,20,16,12,0,8,6,6,6,6,7,7,4,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,6,7,6,6,5,7,6,6,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2111",155,14,0,27,2,7,16,5,5,2,7,164,0,0.44,1,27,2,20.51,23.08,20.51,17.95,2.56,15.38,0,5,10,8,,7,5,7,5,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,6,8,7,7,8,8,8,8,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2112",155,14,0,27,2,7,16,5,5,10,8,165,0,0.77,1,30,2,16.67,12.5,20.83,18.75,12.5,18.75,0,9,9,8,6,5,5,6,5,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,7,6,5,6,4,5,5,5,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2113",155,14,0,27,2,7,16,5,5,4,9,166,0,0.44,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,1,7,7,7,7,,,7,2,1,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,8,7,7,6,6,5,5,5,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2114",155,14,0,27,2,7,16,5,5,12,10,167,0,0.13,1,23,2,18.6,13.95,18.6,16.28,16.28,16.28,1,6,6,5,4,4,3,6,4,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,5,5,6,6,6,3,4,4,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2115",155,14,0,27,2,7,16,5,5,7,11,168,0,0.25,0,23,4,11.11,17.78,17.78,17.78,17.78,17.78,1,7,7,7,7,7,7,7,7,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,3,6,4,6,6,3,4,4,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2116",155,14,0,27,2,7,16,5,5,1,12,169,0,0.23,1,28,2,17.78,20,17.78,15.56,15.56,13.33,0,9,8,8,8,8,8,8,9,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,1,8,8,8,7,8,6,8,5,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2117",155,14,0,27,2,7,16,5,5,16,13,170,0,0.85,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,1,6,7,7,6,6,6,6,6,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,2,8,8,3,8,6,8,5,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2118",155,14,0,27,2,7,16,5,5,5,14,171,0,0.52,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,10,8,8,8,9,6,8,4,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,4,7,7,4,8,5,5,7,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2119",155,14,0,27,2,7,16,5,5,9,15,172,0,-0.03,1,27,2,17.78,17.78,22.22,20,15.56,6.67,0,5,6,6,4,5,5,5,5,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,5,8,8,6,7,7,6,6,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2120",155,14,0,27,2,7,16,5,5,6,16,173,0,-0.13,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,1,6,7,7,8,7,5,6,5,2,27,"business",8,,,,2,5,1,"Philadelphia, PA","19,041",,2,5,1,"Nonprofit",9,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,3,,15.09,18.87,18.87,16.98,16.98,13.21,8,8,7,9,7,7,21.95,14.63,12.2,21.95,9.76,19.51,7,10,6,8,9,,,,,,0,3,8,8,4,8,6,5,7,0,0,14.58,18.75,18.75,14.58,18.75,14.58,7,9,7,6,9,6,1,2,,,,,,,16.67,18.75,18.75,14.58,16.67,14.58,7,8,7,9,7,9,20.93,16.28,13.95,20.93,9.3,18.6,7,9,7,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2121",156,15,0,29,2,7,16,7,7,15,1,158,0,0.49,0,23,2,19.05,19.05,19.05,19.05,9.52,14.29,1,9,8,8,8,7,6,8,5,2,30,"Business",8,,,,1,1,1,"Atlanta, GA","27,870",,2,6,3,"Marketing and Media",7,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,8,10,10,9,10,,,,,,0,4,7,10,3,10,3,3,3,0,5,14.89,19.15,19.15,14.89,19.15,12.77,8,10,9,9,10,8,3,3,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,9,8,9,8,9,9,20.41,14.29,14.29,18.37,14.29,18.37,8,9,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2122",156,15,0,29,2,7,16,7,7,16,2,159,0,0.4,0,28,2,15.91,20.45,20.45,20.45,11.36,11.36,0,6,7,7,5,5,,5,3,2,30,"Business",8,,,,1,1,1,"Atlanta, GA","27,870",,2,6,3,"Marketing and Media",7,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,8,10,10,9,10,,,,,,0,3,10,10,6,10,3,3,3,0,5,14.89,19.15,19.15,14.89,19.15,12.77,8,10,9,9,10,8,3,3,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,9,8,9,8,9,9,20.41,14.29,14.29,18.37,14.29,18.37,8,9,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2123",156,15,0,29,2,7,16,7,7,5,3,160,1,-0.03,1,29,1,16,18,18,18,14,16,1,8,10,8,9,9,10,8,9,1,30,"Business",8,,,,1,1,1,"Atlanta, GA","27,870",,2,6,3,"Marketing and Media",7,3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,,14,18,16,18,18,16,10,8,8,10,8,9,18.87,15.09,15.09,18.87,15.09,16.98,8,10,10,9,10,,,,,,1,7,10,10,9,10,10,8,10,1,5,14.89,19.15,19.15,14.89,19.15,12.77,8,10,9,9,10,8,3,3,,,,,,,14.29,16.33,18.37,18.37,18.37,14.29,9,8,9,8,9,9,20.41,14.29,14.29,18.37,14.29,18.37,8,9,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
